,PIID,Prepared Date,Date Signed,Contracting Office Region,Modification Number,Period of Performance Start Date,Funding Office ID,Principal Place of Performance Country Name,Vendor Name,Referenced  IDV PIID,Referenced IDV Mod Number,(Last Date To Order),Purchase Card as Payment Method Code,Purchase Card as Payment Method Description,Description of Requirement,IDV NAICS Code,IDV NAICS Description,NAICS Code,NAICS Description,Product or Service Code,Product or Service Description,Principal Place of Performance Country Code,Base and Exercised Options Value,Action Obligation,Base and All Options Value (Total Contract Value),cluster id,confidence
455,19sl2020p0657,07/06/20,07/06/20,af,0,07/06/20,19xaf0,sierra leone,miscellaneous foreign awardees,,,,n,no,gso residential appliances a/c,,,221115,wind electric power generation,2930,"engine cooling system components, nonaircraft",sle,"11,665.24","11,665.24","11,665.24",251,1.0
456,19sl2020p0688,07/10/20,07/10/20,af,0,07/10/20,19xaf0,sierra leone,miscellaneous foreign awardees,,,,n,no,"irm: pouch delivery services-july, 2020 dhl",,,423860,transportation equipment and supplies (except motor vehicle) merchant wholesalers,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sle,"12,449.03","12,449.03","12,449.03",252,1.0
457,19sn1020f0171,08/04/20,08/04/20,ea,0,8/13/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,122.99,122.99,122.99,92,0.9186898517184539
458,19sn1020f0192,08/04/20,08/04/20,ea,0,08/12/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,99.93,99.93,99.93,93,0.9167663187816516
459,19sn1020f0196,08/05/20,08/05/20,ea,0,08/11/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,124.78,124.78,124.78,92,0.9186898517184539
460,19sn1020f0197,08/07/20,08/07/20,ea,0,8/13/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,124.33,124.33,124.33,92,0.9186898517184539
461,19sn1020f0199,08/07/20,08/06/20,ea,0,8/15/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.02,101.02,101.02,93,0.9167663187816516
462,19sn1020f0200,08/07/20,08/07/20,ea,0,8/18/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,124.33,124.33,124.33,92,0.9186898517184539
463,19sn1020f0203,08/07/20,08/07/20,ea,0,8/13/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,116.56,116.56,116.56,92,0.9186898517184539
464,19sn1020f0204,08/10/20,08/10/20,ea,0,8/15/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer (rmo),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,117.07,117.07,117.07,253,1.0
465,19sn1020f0205,08/07/20,08/07/20,ea,0,8/16/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.02,101.02,101.02,93,0.9167663187816516
466,19sn1020f0206,08/10/20,08/10/20,ea,0,8/17/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (ra),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.46,101.46,101.46,93,0.9120707371657165
467,19sn1020f0214,08/11/20,08/12/20,ea,0,8/25/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family (acs),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,124.60,124.60,124.60,94,0.8614782094955444
468,19sn1020f0215,08/12/20,08/12/20,ea,0,8/22/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for gso incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.46,101.46,101.46,254,1.0
469,19sn1020f0222,8/13/20,8/13/20,ea,0,8/22/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer (cons),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.46,101.46,101.46,255,1.0
470,19sn1020f0232,8/14/20,8/14/20,ea,0,8/15/20,19xfs1,singapore,crystal learning centre pte. ltd.,19sn1019d0007,0,,n,no,beginnerintermediate mandarin class - plp,611430.0,professional and management development training,611430,professional and management development training,u009,education/training- general,sgp,"10,676.86","10,676.86","21,676.30",256,1.0
471,19sn1020f0236,8/18/20,8/18/20,ea,0,8/25/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (mgt),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.38,101.38,101.38,95,0.8735978007316589
472,19sn1020f0237,8/18/20,8/18/20,ea,0,8/24/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (ra),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.38,101.38,101.38,93,0.9120707371657165
473,19sn1020f0238,8/18/20,8/18/20,ea,0,8/24/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer (rmo),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.38,101.38,101.38,257,1.0
474,19sn1020f0240,8/19/20,8/19/20,ea,0,8/20/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family (hro),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,117.15,117.15,117.15,94,0.8614782094955444
475,19sn1020f0245,8/21/20,8/21/20,ea,0,8/25/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family (ep),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,125.51,125.51,125.51,92,0.9144507040514422
476,19sn1020f0247,8/21/20,8/21/20,ea,0,8/29/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (ra),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.98,101.98,101.98,93,0.9120707371657165
477,19sn1020f0249,8/20/20,8/20/20,ea,0,8/31/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (hro),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.98,101.98,101.98,95,0.8735978007316589
478,19sn1020f0250,8/21/20,8/21/20,ea,0,8/23/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,airport transfer service for incoming officer and family,532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,227.49,227.49,227.49,92,0.9186898517184539
479,19sn1020f0251,8/24/20,8/24/20,ea,0,09/02/20,19sn10,singapore,c p rent-a-car (pte.) ltd.,19sn1020d0003,0,,n,no,hospital transfer service (swab test) for incoming officer and family (ep),532111.0,passenger car rental,532111,passenger car rental,v212,transportation/travel/relocation- travel/lodging/recruitment: motor passenger,sgp,101.53,101.53,101.53,93,0.9021840435839108
480,19sn1020p0493,06/12/20,06/12/20,ea,0,06/12/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso- dps pack-out for fmo american officer - family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"11,993.89","11,993.89","11,993.89",258,1.0
481,19sn1020p0493,08/07/20,08/07/20,ea,p00001,06/12/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso- dps pack-out for fmo officer - family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"(1,843.14)","(1,843.14)","(1,843.14)",259,1.0
482,19sn1020p0493,8/21/20,8/21/20,ea,p00002,06/12/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso- modification of funding information for dps pack-out for fmo officer - family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,0.00,0.00,0.00,96,0.9195644855499268
483,19sn1020p0493,8/24/20,8/24/20,ea,p00003,06/12/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso- modification of funding information for dps pack-out for fmo officer - family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,0.00,0.00,0.00,96,0.9195644855499268
484,19sn1020p0516,6/25/20,6/25/20,ea,0,6/25/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso - dps pack-out for outgoing american officer- family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"13,458.64","13,458.64","13,458.64",260,1.0
485,19sn1020p0516,8/26/20,8/26/20,ea,p00001,6/25/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso - mod. to de-obligate funds for dps pack-out for outgoing american officer- family movers,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"(2,718.04)","(2,718.04)","(2,718.04)",261,1.0
486,19sn1020p0516,8/27/20,8/27/20,ea,p00002,6/25/20,19xhr0,singapore,miscellaneous foreign awardees,,,,n,no,gso - mod to update fundcite for dps pack-out for outgoing american officer,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,0.00,0.00,0.00,262,1.0
487,19sn1020p0528,6/26/20,6/26/20,ea,0,6/26/20,19xhr0,singapore,unigroup worldwide - singapore pte. ltd.,,,,n,no,sin/gso - dps pack-out for outgoing american officer - unigroup,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"12,187.56","12,187.56","12,187.56",263,1.0
488,19sn1020p0528,08/03/20,08/03/20,ea,p00001,6/26/20,19xhr0,singapore,unigroup worldwide - singapore pte. ltd.,,,,n,no,sin/gso - dps pack-out for cons officer (actual weightage) - unigroup,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"(2,690.78)","(2,690.78)","(2,690.78)",264,1.0
489,19sn1020p0530,6/29/20,6/29/20,ea,0,6/29/20,19xhr0,singapore,k.c. dat (singapore) private limited,,,,n,no,sin/gso - dps pack-out for outgoing american officer - k.c. dat,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"10,508.26","10,508.26","10,508.26",97,0.9195644855499268
490,19sn1020p0530,08/03/20,08/03/20,ea,p00001,6/29/20,19xhr0,singapore,k.c. dat (singapore) private limited,,,,n,no,sin/gso - dps pack-out for outgoing american officer - k.c. dat,,,484210,used household and office goods moving,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,(161.02),(161.02),(161.02),97,0.9195644855499268
491,19sn1020p0640,7/24/20,7/24/20,ea,0,7/24/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"10,318.41","10,318.41","10,318.41",98,0.9195644863954879
492,19sn1020p0640,08/04/20,08/04/20,ea,p00001,7/24/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,(115.30),(115.30),(115.30),98,0.9195644863954879
493,19sn1020p0640,08/11/20,08/11/20,ea,p00002,7/24/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,(476.08),(476.08),(476.08),98,0.9195644863954879
494,19sn1020p0640,8/17/20,8/17/20,ea,p00003,7/24/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,245.66,245.66,245.66,98,0.9195644863954879
495,19sn1020p0693,8/14/20,08/04/20,ea,0,08/04/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"7,670.67","7,670.67","7,670.67",98,0.9195644863954879
496,19sn1020p0693,8/16/20,08/11/20,ea,p00001,08/04/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,(233.96),(233.96),(233.96),98,0.9195644863954879
497,19sn1020p0693,8/16/20,8/14/20,ea,p00002,08/04/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"3,911.11","3,911.11","3,911.11",98,0.9195644863954879
498,19sn1020p0693,8/19/20,8/19/20,ea,p00003,08/04/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,(39.19),(39.19),(39.19),98,0.9195644863954879
499,19sn1020p0693,09/02/20,09/02/20,ea,p00004,08/04/20,19xeap,singapore,miscellaneous foreign awardees,,,,n,no,sin/gso property - aug moving jobs,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,sgp,"(1,888.24)","(1,888.24)","(1,888.24)",98,0.9195644863954879
500,19sp5020f0452,8/21/20,8/21/20,eu,0,8/21/20,19xeur,spain,"fcn, inc.",nng15sc71b,26,,n,no,netapp maintenance services,541519.0,other computer related services,541519,other computer related services,j070,maint/repair/rebuild of equipment- adp equipment/software/supplies/support equipment,esp,"11,005.28","11,005.28","11,005.28",265,1.0
501,19sp5020p0513,7/30/20,7/30/20,eu,0,7/30/20,19x0b0,spain,sistemas de refrigeracion industrial climati sl,,,,n,no,emergency repairs cmr a/c system,,,333415,air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing,j041,"maint/repair/rebuild of equipment- refrigeration, air conditioning, and air circulating equipment",esp,"11,050.23","11,050.23","11,050.23",99,0.9195644863954879
502,19sp5020p0513,7/31/20,7/31/20,eu,p00001,7/30/20,19x0b0,spain,sistemas de refrigeracion industrial climati sl,,,,n,no,emergency repairs cmr a/c system,,,333415,air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing,j041,"maint/repair/rebuild of equipment- refrigeration, air conditioning, and air circulating equipment",esp,0.00,0.00,0.00,99,0.9195644863954879
503,19sp5020p0513,8/26/20,8/26/20,eu,p00002,7/30/20,19x0b0,spain,sistemas de refrigeracion industrial climati sl,,,,n,no,emergency repairs cmr a/c system,,,333415,air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing,j041,"maint/repair/rebuild of equipment- refrigeration, air conditioning, and air circulating equipment",esp,(715.98),(715.98),(715.98),99,0.9195644863954879
504,19sz2320p0396,7/22/20,7/22/20,eu,0,7/22/20,19xeur,switzerland,miscellaneous foreign awardees,,,,n,no,pr9148199 - september 10th event: decorating services,,,532289,all other consumer goods rental,w083,"lease or rental of equipment- textiles, leather, furs, apparel and shoe findings, tents and flags",che,"14,986.20","14,986.20","14,986.20",100,0.9195644855499268
505,19sz2320p0396,8/28/20,8/28/20,eu,p00001,7/22/20,19xeur,switzerland,miscellaneous foreign awardees,,,,n,no,pr9148199 - september 10th event: decorating services,,,532289,all other consumer goods rental,w083,"lease or rental of equipment- textiles, leather, furs, apparel and shoe findings, tents and flags",che,"(13,606.20)","(13,606.20)","(13,606.20)",100,0.9195644855499268
506,19sz3520f0353,8/24/20,8/24/20,eu,0,8/24/20,19xds0,switzerland,miscellaneous foreign awardees,19sz3518d0007,0,,n,no,cdr. full installation of three alarm systems.,561621.0,security systems services (except locksmiths),561621,security systems services (except locksmiths),h363,"inspection- alarm, signal, and security detection systems",che,"10,437.36","10,437.36","10,437.36",266,1.0
507,19sz3520p0624,07/02/20,07/02/20,eu,0,07/02/20,19x100,switzerland,miscellaneous foreign awardees,,,,n,no,"fm, mission generators tank refill (eco fuel)",,,454310,fuel dealers,s204,housekeeping- fueling and other petroleum,che,"10,476.19","10,476.19","10,476.19",101,0.9195644855499268
508,19sz3520p0624,8/19/20,8/19/20,eu,p00001,07/02/20,19x100,switzerland,miscellaneous foreign awardees,,,,n,no,"fm, mission generators tank refill (eco fuel)",,,454310,fuel dealers,s204,housekeeping- fueling and other petroleum,che,(489.91),(489.91),(489.91),101,0.9195644855499268
509,19t04020p0292,7/30/20,7/30/20,af,0,7/30/20,19x0b0,togo,"h and b products, inc.",,,,n,no,fm-hvac-exhaust fans replacement for chancery,,,333413,industrial and commercial fan and blower and air purification equipment manufacturing,4120,air conditioning equipment,tgo,"10,900.00","10,900.00","10,900.00",267,1.0
510,19tc1020p1151,8/19/20,8/19/20,ne,0,8/19/20,19xds0,united arab emirates,miscellaneous foreign awardees,,,,n,no,ad-lb-reg2 gym membership renewal,,,713940,fitness and recreational sports centers,w078,lease or rental of equipment- recreational and athletic equipment,are,"11,543.70","11,543.70","11,543.70",268,1.0
511,19th2020f1126,08/08/20,08/08/20,ea,0,08/08/20,19xhr0,thailand,miscellaneous foreign awardees,19th2020d0020,0,,n,no,pol anantara riverside asq accom for tira james/pcs,721110.0,hotels (except casino hotels) and motels,721110,hotels (except casino hotels) and motels,v231,"transportation/travel/relocation- travel/lodging/recruitment: lodging, hotel/motel",tha,"11,670.93","11,670.93","11,670.93",269,1.0
512,19th2020f1215,8/24/20,8/24/20,ea,0,8/24/20,19xhr0,thailand,conrad bangkok,19th2020d0019,0,,n,no,pol : asq accommodation for kevin mccown/pcs.,721110.0,hotels (except casino hotels) and motels,721110,hotels (except casino hotels) and motels,v231,"transportation/travel/relocation- travel/lodging/recruitment: lodging, hotel/motel",tha,"11,239.93","11,239.93","11,239.93",270,1.0
513,19th2020k0491,6/17/20,6/17/20,ea,0,6/17/20,19xeap,thailand,"govconnection, inc.",,,,n,no,gso/fm - autocad renewal urgent,,,334614,"software and other prerecorded compact disc, tape, and record reproducing",d319,it and telecom- annual software maintenance service plans,tha,"11,134.54","11,134.54","11,134.54",102,0.9195644855499268
514,19th2020k0491,08/10/20,08/10/20,ea,p00001,6/17/20,19xeap,thailand,"govconnection, inc.",,,,n,no,gso/fm - autocad renewal urgent,,,334614,"software and other prerecorded compact disc, tape, and record reproducing",d319,it and telecom- annual software maintenance service plans,tha,668.08,668.08,668.08,102,0.9195644855499268
515,19th2020p0900,07/12/20,4/21/20,ea,0,4/21/20,19xeap,thailand,miscellaneous foreign awardees,,,,n,no,gso housing - supply drinking water to the residential,,,561990,all other support services,8125,bottles and jars,tha,"9,606.15","9,606.15","9,606.15",271,1.0
516,19th2020p0900,07/12/20,07/12/20,ea,p00001,4/21/20,19xeap,thailand,miscellaneous foreign awardees,,,,n,no,mod. gso housing - supply drinking water to the residential,,,561990,all other support services,8125,bottles and jars,tha,864.55,864.55,864.55,272,1.0
517,19th2020p1461,7/23/20,7/23/20,ea,0,7/23/20,19xeap,thailand,miscellaneous foreign awardees,,,,n,no,"urgent / esso / mto-gasohol 95, diesel at eob gas station",,,333132,oil and gas field machinery and equipment manufacturing,9140,fuel oils,tha,"10,311.21","10,311.21","10,311.21",273,1.0
518,19th2020p1664,8/24/20,8/24/20,ea,0,8/24/20,19xeap,thailand,siam integrated technology company limited,,,,n,no,im/isc-ipad and macbook-extra-isc20,,,334111,electronic computer manufacturing,7035,information technology support equipment,tha,"10,785.87","10,785.87","10,785.87",103,0.9195644855499268
519,19th2020p1664,09/02/20,09/02/20,ea,p00001,8/24/20,19xeap,thailand,siam integrated technology company limited,,,,n,no,im/isc-ipad and macbook-extra-isc20,,,334111,electronic computer manufacturing,7035,information technology support equipment,tha,450.74,450.74,450.74,103,0.9195644855499268
520,19th2520p0173,8/21/20,8/21/20,ea,0,8/21/20,19xeap,thailand,miscellaneous foreign awardees,,,,n,no,cm:niyom phanich: icass/prog-airconditioners-eoy138-140,,,333415,air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing,4120,air conditioning equipment,tha,"10,081.43","10,081.43","10,081.43",274,1.0
521,19tt1020p0264,04/01/20,04/01/20,ea,0,04/01/20,19xeap,united states,b david company inc,,,,n,no,replacement b.david filters at pid 301,,,221310,water supply and irrigation systems,4610,water purification equipment,usa,"11,104.72","11,104.72","11,104.72",104,0.9195644855499268
522,19tt1020p0264,8/27/20,8/27/20,ea,p00001,04/01/20,19xeap,united states,b david company inc,,,,n,no,replacement b.david filters at pid 301,,,221310,water supply and irrigation systems,4610,water purification equipment,usa,"(1,064.00)","(1,064.00)","(1,064.00)",104,0.9195644855499268
523,19tx1018p0033,11/18/17,10/31/17,sc,0,10/31/17,19xsca,turkmenistan,miscellaneous foreign awardees,,,,n,no,igf::ot::igf provision of water and sewerage services,,,221310,water supply and irrigation systems,s114,utilities- water,tkm,"12,002.29","12,002.29","12,002.29",275,1.0
524,19tx1018p0033,03/11/20,03/11/20,sc,p00001,10/31/17,19xsca,turkmenistan,miscellaneous foreign awardees,,,,n,no,provision of water and sewerage services,,,221310,water supply and irrigation systems,s114,utilities- water,tkm,"(4,092.29)","(4,092.29)","(4,092.29)",276,1.0
525,19tz2020f0585,8/24/20,8/24/20,af,0,8/24/20,19xaf0,tanzania,miscellaneous foreign awardees,19tz2018d0012,0,,n,no,operation of fuel supply,336320.0,motor vehicle electrical and electronic equipment manufacturing,336320,motor vehicle electrical and electronic equipment manufacturing,9140,fuel oils,tza,"10,776.40","10,776.40","10,776.40",277,1.0
526,19ug5020p0671,8/25/20,8/25/20,af,0,8/25/20,19xaf0,uganda,miscellaneous foreign awardees,,,,n,no,gso housing - house floor plans,,,541310,architectural services,c219,architect and engineering- general: other,uga,"10,179.24","10,179.24","10,179.24",278,1.0
527,19uk5620p0576,08/04/20,08/04/20,eu,0,09/01/20,19xeur,united kingdom,miscellaneous foreign awardees,,,,n,no,media monitoring service,,,541840,media representatives,r699,support- administrative: other,gbr,"10,854.27","10,854.27","10,854.27",279,1.0
528,19uk5620p0602,7/27/20,7/27/20,eu,0,7/27/20,19xeur,united kingdom,miscellaneous foreign awardees,,,,n,no,hr computer system,,,515210,cable and other subscription programming,d314,it and telecom- system acquisition support,gbr,"10,959.47","10,959.47","10,959.47",105,0.9195644855499268
529,19uk5620p0602,08/04/20,08/04/20,eu,p00001,7/27/20,19xeur,united kingdom,miscellaneous foreign awardees,,,,n,no,hr computer system,,,515210,cable and other subscription programming,d314,it and telecom- system acquisition support,gbr,"(1,278.77)","(1,278.77)","(1,278.77)",105,0.9195644855499268
530,19up3020p0830,08/02/20,08/02/20,eu,0,08/02/20,19xeur,ukraine,miscellaneous foreign awardees,,,,n,no,fap: carpets for local purchase,,,337214,office furniture (except wood) manufacturing,7290,miscellaneous household and commercial furnishings and appliances,ukr,"11,098.74","11,098.74","11,098.74",280,1.0
531,19uv7020p0315,3/23/20,3/23/20,af,0,3/23/20,19xaf0,united states,"complete book media supply, llc",,,,n,no,renewal of library suscription,,,511130,book publishers,7610,books and pamphlets,usa,"10,058.53","10,058.53","10,058.53",106,0.9195644855499268
532,19uv7020p0315,8/28/20,8/28/20,af,p00001,3/23/20,19xaf0,united states,"complete book media supply, llc",,,,n,no,renewal of library suscription,,,511130,book publishers,7610,books and pamphlets,usa,29.95,29.95,29.95,106,0.9195644855499268
533,19uy6020p0457,8/27/20,8/27/20,wh,0,8/27/20,19xwha,uruguay,miscellaneous foreign awardees,,,,n,no,"cleaning 80,000 liters chancery fuel tank",,,213112,support activities for oil and gas operations,9140,fuel oils,ury,"11,350.29","11,350.29","11,350.29",281,1.0
534,19uz8020p0515,7/22/20,7/22/20,sc,0,7/22/20,19xa00,uzbekistan,miscellaneous foreign awardees,,,,n,no,ship z. mclains uan (200lbs) pre-quote,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,uzb,"12,070.00","12,070.00","12,070.00",107,0.9195644855499268
535,19uz8020p0515,8/13/20,8/13/20,sc,p00001,7/22/20,19xa00,uzbekistan,miscellaneous foreign awardees,,,,n,no,ship z. mclains uan (200lbs) pre-quote,,,488991,packing and crating,v003,transportation/travel/relocation- motor pool and packing/crating: packing/crating,uzb,"(9,208.00)","(9,208.00)","(9,208.00)",107,0.9195644855499268
536,19vm7018f0049,9/21/18,9/21/18,ea,0,9/21/18,19xfs1,vietnam,university of social sciences and humanities,svm70017d0001,0,,n,no,hcmc/fsi fy18 fund - vietnamese language training,611630.0,language schools,611630,language schools,u009,education/training- general,vnm,"11,993.13","11,993.13","11,993.13",108,0.9195644863954879
537,19vm7018f0049,7/25/19,7/25/19,ea,p00001,7/25/19,19xfs1,vietnam,university of social sciences and humanities,svm70017d0001,0,,n,no,hcmc/fsi fy18 fund - vietnamese language training,611630.0,language schools,611630,language schools,u009,education/training- general,vnm,0.00,0.00,0.00,108,0.9195644863954879
538,19vm7018f0049,8/27/20,8/27/20,ea,p00002,9/21/18,19xfs1,vietnam,university of social sciences and humanities,svm70017d0001,0,,n,no,hcmc/fsi fy18 fund - vietnamese language training,611630.0,language schools,611630,language schools,u009,education/training- general,vnm,"(1,997.93)","(1,997.93)","(1,997.93)",108,0.9195644863954879
539,19wa8019p0618,7/25/19,7/25/19,af,0,7/25/19,19xaf0,namibia,miscellaneous foreign awardees,,,,n,no,delivery of newspapers,,,322121,paper (except newsprint) mills,7630,newspapers and periodicals,nam,"11,355.12","11,355.12","11,355.12",282,1.0
